PassengerId,Name,Sex,Ticket,Cabin,Embarked,Survived,Pclass,Age,SibSp,Parch,Fare
1,"braund, mr. owen harris",male,a/5 21171,unknown,s,-0.7892723355548015,0.8273772438659699,-0.5834320775681558,0.8102200324595066,0.0,-0.8205524467753036
2,"cumings, mrs. john bradley (florence briggs thayer)",female,pc 17599,c85,c,1.266989801811655,-1.5661069258891576,0.742685221190076,0.8102200324595066,0.0,2.0316232164746784
3,"heikkinen, miss. laina",female,ston/o2. 3101282,unknown,s,1.266989801811655,0.8273772438659699,-0.2519027528785979,-0.6025119615158758,0.0,-0.7875775669667633
4,"futrelle, mrs. jacques heath (lily may peel)",female,113803,c123,s,1.266989801811655,-1.5661069258891576,0.4940382276729075,0.8102200324595066,0.0,1.4192967965159125
5,"allen, mr. william henry",male,373450,unknown,s,-0.7892723355548015,0.8273772438659699,0.4940382276729075,-0.6025119615158758,0.0,-0.7814711077429595
6,"moran, mr. james",male,330877,unknown,q,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.761524969334327
7,"mccarthy, mr. timothy j",male,17463,e46,s,-0.7892723355548015,-1.5661069258891576,2.0688025199483078,-0.6025119615158758,0.0,1.358842850200255
8,"palsson, master. gosta leonard",male,349909,unknown,s,-0.7892723355548015,0.8273772438659699,-2.199637535429751,2.9293180234225806,0.0,-0.14517805662260871
9,"johnson, mrs. oscar w (elisabeth vilhelmina berg)",female,347742,unknown,s,1.266989801811655,0.8273772438659699,-0.16902042170620843,-0.6025119615158758,0.0,-0.6308467419449267
10,"nasser, mrs. nicholas (adele achem)",female,237736,unknown,c,1.266989801811655,-0.3693648410115938,-1.2464907269472718,0.8102200324595066,0.0,0.2942818304613415
11,"sandstrom, miss. marguerite rut",female,pp 9549,g6,s,1.266989801811655,0.8273772438659699,-2.075314038671167,0.8102200324595066,0.0,-0.35890412945574
12,"bonnell, miss. elizabeth",female,113783,c103,s,1.266989801811655,-1.5661069258891576,2.1102436855345026,-0.6025119615158758,0.0,0.12228485737999564
13,"saundercock, mr. william henry",male,a/5. 2151,unknown,s,-0.7892723355548015,0.8273772438659699,-0.7491967399129349,-0.6025119615158758,0.0,-0.7814711077429595
14,"andersson, mr. anders johan",male,347082,unknown,s,-0.7892723355548015,0.8273772438659699,0.8255675523624655,0.8102200324595066,0.0,0.35310901603977735
15,"vestrom, miss. hulda amanda adolfina",female,350406,unknown,s,-0.7892723355548015,0.8273772438659699,-1.2464907269472718,-0.6025119615158758,0.0,-0.7910362654711258
16,"hewlett, mrs. (mary d kingcome)",female,248706,unknown,s,1.266989801811655,-0.3693648410115938,2.1102436855345026,-0.6025119615158758,0.0,-0.393100301109041
17,"rice, master. eugene",male,382652,unknown,q,-0.7892723355548015,0.8273772438659699,-2.199637535429751,2.9293180234225806,0.0,0.24807791739035287
18,"williams, mr. charles eugene",male,244373,unknown,s,1.266989801811655,-0.3693648410115938,-0.08613809053381893,-0.6025119615158758,0.0,-0.539655322480331
19,"vander planke, mrs. julius (emelia maria vandemoortele)",female,345763,unknown,s,-0.7892723355548015,0.8273772438659699,0.16250890298334955,0.8102200324595066,0.0,-0.29539695352818096
20,"masselmani, mrs. fatima",female,2649,unknown,c,1.266989801811655,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.8217737386200644
21,"fynney, mr. joseph j",male,239865,unknown,s,-0.7892723355548015,-0.3693648410115938,0.4940382276729075,-0.6025119615158758,0.0,0.0954164367952591
22,"beesley, mr. lawrence",male,248698,d56,s,1.266989801811655,-0.3693648410115938,0.41115589650051804,-0.6025119615158758,0.0,-0.539655322480331
23,"mcgowan, miss. anna ""annie""",female,330923,unknown,q,1.266989801811655,0.8273772438659699,-1.1636083957748824,-0.6025119615158758,0.0,-0.7824872225578006
24,"sloper, mr. william thompson",male,113788,a6,s,1.266989801811655,-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,0.0,0.5595073378043441
25,"palsson, miss. torborg danira",female,349909,unknown,s,-0.7892723355548015,0.8273772438659699,-1.7437847139816087,2.9293180234225806,0.0,-0.14517805662260871
26,"asplund, mrs. carl oscar (selma augusta emilia johansson)",female,347077,unknown,s,1.266989801811655,0.8273772438659699,0.742685221190076,0.8102200324595066,0.0,0.35860482934120075
27,"emir, mr. farred chehab",male,2631,unknown,c,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.8217737386200644
28,"fortune, mr. charles alexander",male,19950,c23 c25 c27,s,-0.7892723355548015,-1.5661069258891576,-0.8320790710853244,2.9293180234225806,0.0,2.0316232164746784
29,"o'dwyer, miss. ellen ""nellie""",female,330959,unknown,q,1.266989801811655,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.789814973626365
30,"todoroff, mr. lalio",male,349216,unknown,s,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437
31,"uruchurtu, don. manuel e",male,pc 17601,unknown,c,-0.7892723355548015,-1.5661069258891576,0.908449883534855,-0.6025119615158758,0.0,0.1794803970538311
32,"spencer, mrs. william augustus (marie eugenie)",female,pc 17569,b78,c,1.266989801811655,-1.5661069258891576,-0.08613809053381893,0.8102200324595066,0.0,2.0316232164746784
33,"glynn, miss. mary agatha",female,335677,unknown,q,1.266989801811655,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885
34,"wheadon, mr. edward h",male,c.a. 24579,unknown,s,-0.7892723355548015,-0.3693648410115938,2.1102436855345026,-0.6025119615158758,0.0,-0.661784506956406
35,"meyer, mr. edgar joseph",male,pc 17604,unknown,c,-0.7892723355548015,-1.5661069258891576,-0.08613809053381893,0.8102200324595066,0.0,2.0316232164746784
36,"holverson, mr. alexander oskar",male,113789,unknown,s,-0.7892723355548015,-1.5661069258891576,1.074214545879634,0.8102200324595066,0.0,1.3655599553464393
37,"mamee, mr. hanna",male,2677,unknown,c,1.266989801811655,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.8215685615901446
38,"cann, mr. ernest charles",male,a./5. 2152,unknown,s,-0.7892723355548015,0.8273772438659699,-0.6663144087405454,-0.6025119615158758,0.0,-0.7814711077429595
39,"vander planke, miss. augusta maria",female,345764,unknown,s,-0.7892723355548015,0.8273772438659699,-0.9149614022577138,2.222952026434889,0.0,-0.29539695352818096
40,"nicola-yarred, miss. jamila",female,2651,unknown,c,1.266989801811655,0.8273772438659699,-1.2464907269472718,0.8102200324595066,0.0,-0.6255512205060441
41,"ahlin, mrs. johan (johanna persdotter larsson)",female,7546,unknown,s,-0.7892723355548015,0.8273772438659699,0.908449883534855,0.8102200324595066,0.0,-0.7118574725915968
42,"turpin, mrs. william john robert (dorothy ann wonnacott)",female,11668,unknown,s,-0.7892723355548015,-0.3693648410115938,-0.16902042170620843,0.8102200324595066,0.0,-0.14884193215689093
43,"kraeff, mr. theodor",male,349253,unknown,c,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437
44,"laroche, miss. simonne marie anne andree",female,sc/paris 2123,unknown,c,1.266989801811655,-0.3693648410115938,-2.1581963698435565,0.8102200324595066,0.0,0.8564864331111263
45,"devaney, miss. margaret delia",female,330958,unknown,q,1.266989801811655,0.8273772438659699,-0.8320790710853244,-0.6025119615158758,0.0,-0.789814973626365
46,"rogers, mr. william john",male,s.c./a.4. 23567,unknown,s,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595
47,"lennon, mr. denis",male,370371,unknown,q,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,0.8102200324595066,0.0,-0.417526138004256
48,"o'driscoll, miss. bridget",female,14311,unknown,q,1.266989801811655,0.8273772438659699,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885
49,"samaan, mr. youssef",male,2662,unknown,c,-0.7892723355548015,0.8273772438659699,-0.08613809053381893,2.222952026434889,0.0,-0.1156618753184308
50,"arnold-franchi, mrs. josef (josefine franchi)",female,349237,unknown,s,-0.7892723355548015,0.8273772438659699,-0.9149614022577138,0.8102200324595066,0.0,-0.30516728828626694
51,"panula, master. juha niilo",male,3101295,unknown,s,-0.7892723355548015,0.8273772438659699,-1.8266670451539984,2.9293180234225806,0.0,0.7640737218017698
52,"nosworthy, mr. richard cater",male,a/4. 39886,unknown,s,-0.7892723355548015,0.8273772438659699,-0.6663144087405454,-0.6025119615158758,0.0,-0.793684026190567
53,"harper, mrs. henry sleeper (myna haxtun)",female,pc 17572,d33,c,1.266989801811655,-1.5661069258891576,1.6543908640863605,0.8102200324595066,0.0,2.0316232164746784
54,"faunthorpe, mrs. lizzie (elizabeth anne wilkinson)",female,2926,unknown,s,1.266989801811655,-0.3693648410115938,-0.003255759361429436,0.8102200324595066,0.0,0.0954164367952591
55,"ostby, mr. engelhart cornelius",male,113509,b30,c,-0.7892723355548015,-1.5661069258891576,2.1102436855345026,-0.6025119615158758,0.0,1.8530605784358982
56,"woolner, mr. hugh",male,19947,c52,s,1.266989801811655,-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,0.0,0.5595073378043441
57,"rugg, miss. emily",female,c.a. 31026,unknown,s,1.266989801811655,-0.3693648410115938,-0.6663144087405454,-0.6025119615158758,0.0,-0.661784506956406
58,"novel, mr. mansouer",male,2697,unknown,c,-0.7892723355548015,0.8273772438659699,-0.04469692494762418,-0.6025119615158758,0.0,-0.8215685615901446
59,"west, miss. constance mirium",female,c.a. 34651,unknown,s,1.266989801811655,-0.3693648410115938,-1.9924317074987772,0.8102200324595066,0.0,0.18090686592851163
60,"goodwin, master. william frederick",male,ca 2144,unknown,s,-0.7892723355548015,0.8273772438659699,-1.4951377204644403,2.9293180234225806,0.0,1.1164164190152461
61,"sirayanian, mr. orsen",male,2669,unknown,c,-0.7892723355548015,0.8273772438659699,-0.5834320775681558,-0.6025119615158758,0.0,-0.8215685615901446
